date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,city
2013-08-04 14:00:00,,18,73,1,200,7,7,297.17,0.0,0.0,56,Clouds,broken clouds,4338,London
2013-08-04 15:00:00,,286,78,1,191,9,9,297.44,0.0,0.0,44,Clouds,scattered clouds,4421,Bangalore
2013-08-04 16:00:00,,297,84,1,206,4,4,297.38,0.0,0.0,44,Clouds,scattered clouds,4392,Bangalore
2013-08-04 17:00:00,,81,75,1,257,7,7,297.23,0.0,0.0,44,Clouds,scattered clouds,4391,Bangalore
2013-08-04 18:00:00,,192,84,1,266,4,4,297.22,0.0,0.0,8,Clear,sky is clear,3912,Switzerland
2013-08-04 19:00:00,,19,78,1,311,2,2,296.09,0.0,0.0,8,Clear,sky is clear,3365,Switzerland
2013-08-04 20:00:00,,186,74,2,124,3,3,295.1,0.0,0.0,8,Clear,sky is clear,3075,Switzerland
2013-08-04 21:00:00,,96,67,2,247,3,3,292.22,0.0,0.0,76,Clouds,broken clouds,2880,Bangalore
2013-08-04 22:00:00,,93,62,2,137,5,5,289.78,0.0,0.0,76,Clouds,broken clouds,2040,London
2013-08-04 23:00:00,,95,63,3,193,1,1,287.64,0.0,0.0,1,Clear,sky is clear,1211,Toronto
2013-08-05 01:00:00,,216,56,3,28,2,2,287.74,0.0,0.0,0,Clear,Sky is Clear,436,Bangalore
2013-08-05 02:00:00,,296,55,4,29,4,4,286.55,0.0,0.0,0,Clear,Sky is Clear,321,Toronto
2013-08-05 03:00:00,,118,61,4,31,6,6,285.95,0.0,0.0,20,Clouds,few clouds,370,London
2013-08-05 04:00:00,,41,57,5,31,4,4,284.97,0.0,0.0,20,Clouds,few clouds,845,Seoul
2013-08-05 05:00:00,,22,61,5,33,8,8,284.66,0.0,0.0,20,Clouds,few clouds,2769,Switzerland
2013-08-05 06:00:00,,222,66,4,28,1,1,283.99,0.0,0.0,76,Clouds,broken clouds,5471,Seoul
2013-08-05 07:00:00,,127,71,4,28,7,7,284.69,0.0,0.0,76,Clouds,broken clouds,6597,Toronto
2013-08-05 08:00:00,,115,64,5,51,7,7,286.58,0.0,0.0,76,Clouds,broken clouds,5876,Seoul
2013-08-05 09:00:00,,24,69,6,50,7,7,289.18,0.0,0.0,80,Clouds,broken clouds,4984,Seoul
2013-08-05 10:00:00,,222,68,3,40,7,7,290.7,0.0,0.0,80,Clouds,broken clouds,4393,London
2013-08-05 11:00:00,,197,75,4,57,5,5,291.96,0.0,0.0,80,Clouds,broken clouds,4767,Toronto
2013-08-05 12:00:00,,243,75,4,60,6,6,293.31,0.0,0.0,88,Clouds,overcast clouds,4917,Bangalore
2013-08-05 13:00:00,,273,84,5,81,9,9,294.35,0.0,0.0,8,Clear,sky is clear,5108,Switzerland
2013-08-05 14:00:00,,232,86,5,86,6,6,294.82,0.0,0.0,8,Clear,sky is clear,5340,Toronto
2013-08-05 15:00:00,,222,70,4,77,4,4,296.0,0.0,0.0,92,Clouds,overcast clouds,5896,Switzerland
2013-08-05 16:00:00,,154,66,4,77,5,5,295.72,0.0,0.0,92,Clouds,overcast clouds,6217,Toronto
2013-08-05 17:00:00,,14,75,5,90,3,3,295.8,0.0,0.0,92,Clouds,overcast clouds,5563,London
2013-08-05 18:00:00,,150,70,4,93,2,2,295.94,0.0,0.0,88,Clouds,overcast clouds,4479,Switzerland
2013-08-05 19:00:00,,30,81,5,108,5,5,295.05,0.0,0.0,88,Clouds,overcast clouds,3414,London
2013-08-05 20:00:00,,126,79,5,112,7,7,294.13,0.0,0.0,88,Clouds,overcast clouds,2834,London
2013-08-05 21:00:00,,124,76,5,117,1,1,291.91,0.0,0.0,92,Clouds,overcast clouds,2516,London
2013-08-05 22:00:00,,53,74,5,122,5,5,290.16,0.0,0.0,92,Clouds,overcast clouds,1818,Switzerland
2013-08-05 23:00:00,,213,71,5,127,4,4,289.28,0.0,0.0,92,Clouds,overcast clouds,1179,London
2013-08-06 00:00:00,,135,62,4,118,9,9,290.51,0.0,0.0,92,Clouds,overcast clouds,676,Seoul
2013-08-06 01:00:00,,129,62,4,118,5,5,290.37,0.0,0.0,92,Clouds,overcast clouds,410,Bangalore
2013-08-06 02:00:00,,223,56,3,124,2,2,290.54,0.0,0.0,92,Thunderstorm,proximity thunderstorm with rain,292,Switzerland
2013-08-06 03:00:00,,139,68,3,124,7,7,289.47,7.11,0.0,92,Rain,heavy intensity rain,386,Toronto
2013-08-06 03:00:00,,103,67,1,113,1,1,289.47,7.11,0.0,92,Mist,mist,386,Bangalore
2013-08-06 03:00:00,,74,55,0,46,7,7,289.47,7.11,0.0,92,Thunderstorm,proximity thunderstorm,386,Toronto
2013-08-06 04:00:00,,214,68,2,67,2,2,289.48,9.53,0.0,90,Rain,heavy intensity rain,852,Bangalore
2013-08-06 04:00:00,,196,70,0,90,5,5,289.48,9.53,0.0,90,Thunderstorm,thunderstorm,852,Toronto
2013-08-06 04:00:00,,221,66,3,138,4,4,289.48,9.53,0.0,90,Mist,mist,852,Seoul
2013-08-06 05:00:00,,200,89,3,138,5,5,289.54,2.03,0.0,92,Rain,moderate rain,2996,Seoul
2013-08-06 05:00:00,,270,64,5,133,5,5,289.54,2.03,0.0,92,Mist,mist,2996,London
2013-08-06 06:00:00,,99,78,4,148,5,5,289.73,1.52,0.0,75,Rain,moderate rain,6053,Switzerland
2013-08-06 07:00:00,,254,87,4,148,8,8,289.88,2.29,0.0,92,Rain,moderate rain,6791,London
2013-08-06 07:00:00,,159,76,2,131,8,8,289.88,2.29,0.0,92,Mist,mist,6791,London
2013-08-06 08:00:00,,149,81,4,144,2,2,290.13,0.76,0.0,92,Rain,light rain,6188,Toronto
2013-08-06 08:00:00,,128,81,3,149,5,5,290.13,0.76,0.0,92,Mist,mist,6188,Toronto
2013-08-06 09:00:00,,256,82,3,153,5,5,290.67,0.0,0.0,92,Mist,mist,5139,Bangalore
2013-08-06 10:00:00,,107,89,3,143,6,6,291.63,0.0,0.0,92,Rain,light rain,4643,Bangalore
2013-08-06 11:00:00,,179,89,4,125,1,1,293.79,0.0,0.0,92,Rain,light rain,4959,Seoul
2013-08-06 12:00:00,,76,92,0,187,2,2,294.47,0.0,0.0,36,Clouds,scattered clouds,5190,London
2013-08-06 13:00:00,,65,80,4,162,8,8,294.76,0.0,0.0,36,Clouds,scattered clouds,5203,Seoul
2013-08-06 14:00:00,,55,86,2,104,1,1,295.65,0.0,0.0,36,Clouds,scattered clouds,5638,Seoul
2013-08-06 15:00:00,,14,92,0,47,6,6,296.88,0.0,0.0,12,Clouds,few clouds,5947,Seoul
2013-08-06 16:00:00,,65,84,0,196,2,2,297.62,0.0,0.0,12,Clouds,few clouds,6592,Switzerland
2013-08-06 17:00:00,,160,68,0,182,1,1,298.21,0.0,0.0,12,Clouds,few clouds,6005,Seoul
2013-08-06 18:00:00,,150,72,0,169,3,3,299.18,0.0,0.0,8,Rain,light rain,4567,Toronto
2013-08-06 19:00:00,,293,61,0,197,2,2,298.2,0.0,0.0,8,Rain,light rain,3458,Seoul
2013-08-06 20:00:00,,15,61,6,195,9,9,296.68,0.0,0.0,8,Rain,light rain,2637,Seoul
2013-08-06 21:00:00,,198,61,4,198,5,5,294.96,0.0,0.0,76,Clouds,broken clouds,2519,Seoul
2013-08-06 22:00:00,,228,64,7,239,3,3,294.14,0.0,0.0,76,Clouds,broken clouds,2230,Switzerland
2013-08-06 23:00:00,,182,49,7,239,4,4,292.9,0.0,0.0,76,Clouds,broken clouds,1778,Switzerland
2013-08-07 00:00:00,,102,64,3,241,9,9,291.01,0.0,0.0,68,Clouds,broken clouds,696,Switzerland
2013-08-07 01:00:00,,21,77,5,269,8,8,290.53,0.0,0.0,68,Clouds,broken clouds,396,Bangalore
2013-08-07 02:00:00,,172,62,0,291,6,6,289.1,55.63,0.0,68,Rain,very heavy rain,315,Toronto
2013-08-07 03:00:00,,14,77,5,269,4,4,288.15,0.0,0.0,0,Clear,Sky is Clear,373,Switzerland
2013-08-07 04:00:00,,75,71,4,299,4,4,288.15,0.0,0.0,0,Clear,Sky is Clear,819,Toronto
2013-08-07 05:00:00,,212,71,4,299,4,4,287.22,0.0,0.0,44,Clouds,scattered clouds,2937,London
2013-08-07 07:00:00,,202,71,4,299,5,5,286.93,0.0,0.0,44,Mist,mist,6986,Bangalore
2013-08-07 08:00:00,,75,83,3,308,1,1,288.47,0.0,0.0,44,Clouds,scattered clouds,5990,London
2013-08-07 09:00:00,,178,78,3,308,1,1,289.22,0.0,0.0,100,Clouds,overcast clouds,5150,Switzerland
2013-08-07 10:00:00,,164,74,3,308,3,3,291.35,0.0,0.0,100,Clouds,overcast clouds,4874,Switzerland
2013-08-07 14:00:00,,85,88,1,268,2,2,299.02,0.0,0.0,80,Clouds,broken clouds,5690,Bangalore
2013-08-07 15:00:00,,270,93,2,272,4,4,300.37,0.0,0.0,68,Clouds,broken clouds,6153,Seoul
2013-08-07 16:00:00,,142,89,2,272,2,2,300.9,0.0,0.0,68,Clouds,broken clouds,6799,Toronto
2013-08-07 19:00:00,,150,83,2,266,1,1,299.48,0.0,0.0,64,Thunderstorm,proximity thunderstorm,3648,Seoul
2013-08-07 20:00:00,,146,79,1,212,7,7,295.03,5.97,0.0,64,Rain,heavy intensity rain,3216,Seoul
2013-08-07 20:00:00,,185,75,0,182,3,3,295.03,5.97,0.0,64,Thunderstorm,proximity thunderstorm,3216,London
2013-08-07 20:00:00,,297,77,3,260,2,2,295.03,5.97,0.0,64,Squall,SQUALLS,3216,Switzerland
2013-08-07 21:00:00,,45,69,3,198,2,2,291.34,13.21,0.0,68,Rain,heavy intensity rain,3089,Seoul
2013-08-07 21:00:00,,152,66,2,243,4,4,291.34,13.21,0.0,68,Thunderstorm,proximity thunderstorm,3089,Seoul
2013-08-07 21:00:00,,146,64,1,288,4,4,291.34,13.21,0.0,68,Mist,mist,3089,London
2013-08-08 01:00:00,,25,71,1,248,6,6,289.11,0.0,0.0,0,Clear,Sky is Clear,437,Bangalore
2013-08-08 02:00:00,,259,78,1,209,8,8,289.11,0.25,0.0,0,Rain,light rain,300,London
2013-08-08 03:00:00,,15,65,3,261,5,5,289.4,0.25,0.0,0,Rain,light rain,388,Toronto
2013-08-08 04:00:00,,81,65,3,261,5,5,289.33,0.0,0.0,0,Clear,Sky is Clear,817,London
2013-08-08 05:00:00,,170,65,3,261,8,8,289.2,0.0,0.0,0,Clear,Sky is Clear,2969,Switzerland
2013-08-08 06:00:00,,233,78,2,274,5,5,289.33,0.0,0.0,0,Clear,Sky is Clear,6033,London
2013-08-08 07:00:00,,45,83,0,318,4,4,288.99,0.0,0.0,0,Clear,Sky is Clear,6771,Switzerland
2013-08-08 08:00:00,,43,70,2,274,7,7,288.55,0.0,0.0,0,Clear,Sky is Clear,6067,Toronto
2013-08-08 09:00:00,,22,89,2,279,9,9,289.48,0.0,0.0,12,Clouds,few clouds,5284,Seoul
2013-08-08 10:00:00,,211,86,2,279,4,4,290.63,0.0,0.0,12,Clouds,few clouds,4815,Bangalore
2013-08-08 11:00:00,,66,83,2,279,8,8,292.28,0.0,0.0,12,Clouds,few clouds,5154,Toronto
2013-08-08 12:00:00,,16,89,2,268,3,3,293.46,0.0,0.0,0,Clear,Sky is Clear,5242,Switzerland
2013-08-08 13:00:00,,120,89,2,259,2,2,294.37,0.0,0.0,0,Clear,Sky is Clear,5296,London
2013-08-08 14:00:00,,125,86,2,249,2,2,295.35,0.0,0.0,0,Clear,Sky is Clear,5815,London
2013-08-08 15:00:00,,268,91,3,242,9,9,296.44,0.0,0.0,20,Clouds,few clouds,5976,Seoul
2013-08-08 16:00:00,,164,87,3,242,4,4,296.27,0.0,0.0,0,Clear,Sky is Clear,6593,Switzerland
2013-08-08 17:00:00,,215,84,3,242,5,5,296.71,0.0,0.0,0,Clear,Sky is Clear,6060,Switzerland
2013-08-08 18:00:00,,103,74,0,225,5,5,296.66,0.0,0.0,0,Clear,Sky is Clear,4815,Toronto
2013-08-08 19:00:00,,201,77,3,271,8,8,295.95,0.0,0.0,0,Clear,Sky is Clear,3677,Toronto
2013-08-08 20:00:00,,299,63,4,279,5,5,295.06,0.0,0.0,0,Clear,Sky is Clear,3303,Switzerland
2013-08-08 21:00:00,,288,50,5,287,1,1,291.61,0.0,0.0,0,Clear,Sky is Clear,3042,Bangalore
2013-08-08 22:00:00,,57,39,4,298,4,4,289.52,0.0,0.0,0,Clear,Sky is Clear,2238,Seoul
2013-08-09 01:00:00,,64,28,4,310,2,2,287.15,0.0,0.0,0,Clear,Sky is Clear,533,Seoul
2013-08-09 02:00:00,,26,28,5,270,1,1,286.25,0.0,0.0,0,Clear,Sky is Clear,370,Toronto
2013-08-09 03:00:00,,71,28,5,310,1,1,286.11,0.0,0.0,0,Mist,mist,396,Toronto
2013-08-09 04:00:00,,134,28,4,300,9,9,285.8,0.0,0.0,1,Clear,sky is clear,821,Bangalore
2013-08-09 05:00:00,,246,32,2,290,5,5,285.87,0.0,0.0,1,Clear,sky is clear,2827,Bangalore
2013-08-09 06:00:00,,70,44,4,300,8,8,285.63,0.0,0.0,1,Clear,sky is clear,5629,Seoul
2013-08-09 07:00:00,,53,60,4,296,9,9,287.66,0.0,0.0,90,Clouds,overcast clouds,6474,London
2013-08-09 09:00:00,,137,68,1,270,6,6,290.47,0.0,0.0,75,Clouds,broken clouds,5026,Bangalore
2013-08-09 10:00:00,,268,49,6,310,3,3,292.87,0.0,0.0,40,Clouds,scattered clouds,4914,Seoul
2013-08-09 11:00:00,,210,46,4,310,5,5,294.19,0.0,0.0,1,Clear,sky is clear,5401,Seoul
2013-08-09 12:00:00,,121,50,4,311,5,5,294.51,0.0,0.0,1,Clear,sky is clear,5600,Switzerland
2013-08-09 13:00:00,,152,60,4,316,6,6,295.51,0.0,0.0,1,Clear,sky is clear,5542,Switzerland
2013-08-09 14:00:00,,216,67,4,320,1,1,296.19,0.0,0.0,40,Clouds,scattered clouds,5909,Seoul
2013-08-09 15:00:00,,149,77,3,320,2,2,296.51,0.0,0.0,40,Clouds,scattered clouds,5999,Seoul
2013-08-09 16:00:00,,236,87,2,320,5,5,296.19,0.0,0.0,75,Clouds,broken clouds,6199,Switzerland
2013-08-09 17:00:00,,145,87,2,310,1,1,296.15,0.0,0.0,40,Clouds,scattered clouds,5763,London
2013-08-09 18:00:00,,299,82,3,330,1,1,295.51,0.0,0.0,40,Clouds,scattered clouds,5295,London
2013-08-09 19:00:00,,209,81,2,304,5,5,294.83,0.0,0.0,40,Clouds,scattered clouds,3756,Toronto
2013-08-09 20:00:00,,287,77,3,324,7,7,293.15,0.0,0.0,75,Clouds,broken clouds,3148,London
2013-08-09 21:00:00,,149,76,2,298,8,8,292.35,0.0,0.0,75,Clouds,broken clouds,3263,Switzerland
2013-08-09 22:00:00,,159,66,3,314,7,7,291.34,0.0,0.0,90,Clouds,overcast clouds,2933,Toronto
2013-08-09 23:00:00,,100,56,4,330,1,1,290.1,0.0,0.0,40,Clouds,scattered clouds,2172,Toronto
2013-08-10 00:00:00,,195,60,4,341,3,3,289.57,0.0,0.0,1,Clear,sky is clear,1215,Bangalore
2013-08-10 01:00:00,,91,56,4,339,5,5,289.8,0.0,0.0,1,Clear,sky is clear,835,Switzerland
2013-08-10 03:00:00,,28,62,5,353,7,7,289.36,0.0,0.0,20,Clouds,few clouds,463,Bangalore
2013-08-10 04:00:00,,142,60,5,352,9,9,288.28,0.0,0.0,20,Clouds,few clouds,469,London
2013-08-10 05:00:00,,281,59,5,354,6,6,287.87,0.25,0.0,56,Rain,light rain,942,Toronto
2013-08-10 07:00:00,,178,56,5,353,1,1,287.04,0.0,0.0,56,Mist,mist,2096,Switzerland
2013-08-10 08:00:00,,28,55,5,353,6,6,288.17,0.0,0.0,56,Mist,mist,2792,Switzerland
2013-08-10 09:00:00,,262,55,4,181,9,9,290.06,0.0,0.0,20,Clouds,few clouds,3516,Seoul
2013-08-10 10:00:00,,202,53,4,240,2,2,292.48,0.0,0.0,20,Clouds,few clouds,3839,Seoul
2013-08-10 11:00:00,,287,53,3,125,2,2,293.61,0.0,0.0,20,Clouds,few clouds,4447,Bangalore
2013-08-10 12:00:00,,154,57,3,96,4,4,294.59,0.0,0.0,0,Clear,Sky is Clear,4461,Seoul
2013-08-10 13:00:00,,44,59,3,10,8,8,295.07,0.0,0.0,0,Clear,Sky is Clear,4411,Bangalore
2013-08-10 14:00:00,,176,67,1,24,5,5,295.89,0.0,0.0,0,Clear,Sky is Clear,4721,Switzerland
2013-08-10 15:00:00,,253,74,1,24,4,4,296.18,0.0,0.0,0,Clear,Sky is Clear,4634,London
2013-08-10 16:00:00,,82,82,1,24,6,6,296.04,0.0,0.0,0,Clear,Sky is Clear,4605,Toronto
2013-08-10 17:00:00,,142,89,1,36,7,7,295.87,0.0,0.0,0,Clear,Sky is Clear,4462,Switzerland
2013-08-10 18:00:00,,82,94,1,52,4,4,294.96,0.0,0.0,0,Clear,Sky is Clear,4313,Seoul
2013-08-10 19:00:00,,124,100,1,68,5,5,294.3,0.0,0.0,0,Clear,Sky is Clear,3572,Switzerland
2013-08-10 20:00:00,,276,93,1,68,4,4,293.77,0.0,0.0,0,Clear,Sky is Clear,3333,Toronto
2013-08-10 21:00:00,,119,87,1,68,3,3,292.31,0.0,0.0,0,Clear,Sky is Clear,3460,Toronto
2013-08-10 22:00:00,,177,81,2,132,3,3,291.75,0.0,0.0,0,Clear,Sky is Clear,3183,Switzerland
2013-08-10 23:00:00,,225,76,1,100,9,9,291.16,0.0,0.0,0,Clear,Sky is Clear,2209,London
2013-08-11 00:00:00,,106,51,1,150,9,9,290.79,0.0,0.0,8,Clear,sky is clear,1392,Toronto
2013-08-11 01:00:00,,89,48,2,167,5,5,290.11,0.0,0.0,8,Clear,sky is clear,905,Switzerland
2013-08-11 02:00:00,,226,42,2,167,3,3,289.36,0.0,0.0,8,Clear,sky is clear,620,Toronto
2013-08-11 03:00:00,,195,40,1,183,9,9,289.19,0.0,0.0,0,Clear,Sky is Clear,441,Bangalore
2013-08-11 04:00:00,,73,53,1,160,9,9,288.66,0.0,0.0,0,Clear,Sky is Clear,315,Seoul
2013-08-11 05:00:00,,76,37,1,217,5,5,287.57,0.0,0.0,0,Clear,Sky is Clear,544,London
2013-08-11 06:00:00,,105,38,1,193,8,8,286.34,0.0,0.0,0,Clear,Sky is Clear,830,Seoul
2013-08-11 08:00:00,,43,40,1,170,6,6,288.09,0.0,0.0,0,Clear,Sky is Clear,1611,Bangalore
2013-08-11 09:00:00,,243,42,2,170,5,5,290.21,0.0,0.0,0,Clear,Sky is Clear,2493,Seoul
2013-08-11 10:00:00,,172,55,1,129,9,9,292.02,0.0,0.0,0,Clear,Sky is Clear,3335,Seoul
2013-08-11 11:00:00,,166,66,2,123,1,1,293.33,0.0,0.0,0,Clear,Sky is Clear,3692,London
2013-08-11 12:00:00,,290,71,2,136,4,4,294.2,0.0,0.0,8,Clear,sky is clear,4084,Seoul
2013-08-11 13:00:00,,37,76,2,150,3,3,294.89,0.0,0.0,8,Clear,sky is clear,4330,Bangalore
2013-08-11 14:00:00,,78,71,3,166,1,1,295.35,0.0,0.0,8,Clear,sky is clear,4428,Switzerland
2013-08-11 15:00:00,,239,77,2,169,9,9,295.53,0.0,0.0,12,Clouds,few clouds,4591,Seoul
2013-08-11 16:00:00,,146,81,1,170,9,9,295.88,0.0,0.0,12,Clouds,few clouds,4342,Switzerland
2013-08-11 17:00:00,,121,76,1,150,4,4,296.44,0.0,0.0,75,Clouds,broken clouds,4301,Toronto
2013-08-11 18:00:00,,34,79,2,166,5,5,295.89,0.0,0.0,12,Clouds,few clouds,4040,London
2013-08-11 19:00:00,,103,83,2,163,1,1,295.26,0.0,0.0,12,Clouds,few clouds,3689,Toronto
2013-08-11 20:00:00,,75,87,2,170,2,2,294.03,0.0,0.0,12,Clouds,few clouds,3094,Toronto
2013-08-11 21:00:00,,26,81,3,183,1,1,291.85,0.0,0.0,44,Clouds,scattered clouds,2641,Switzerland
2013-08-11 22:00:00,,118,76,1,150,7,7,290.32,0.0,0.0,44,Clouds,scattered clouds,1896,Bangalore
2013-08-11 23:00:00,,287,66,4,190,1,1,289.47,0.0,0.0,44,Clouds,scattered clouds,1235,Toronto
2013-08-12 00:00:00,,19,62,4,195,7,7,290.04,0.0,0.0,80,Clouds,broken clouds,640,Switzerland
2013-08-12 01:00:00,,150,48,6,200,1,1,290.04,0.0,0.0,80,Clouds,broken clouds,394,London
2013-08-12 02:00:00,,37,54,4,194,6,6,290.34,0.0,0.0,80,Clouds,broken clouds,296,Switzerland
2013-08-12 03:00:00,,109,49,3,187,2,2,290.71,0.0,0.0,80,Clouds,broken clouds,372,Bangalore
2013-08-12 04:00:00,,196,45,2,180,4,4,290.55,0.51,0.0,92,Rain,light rain,851,Seoul
2013-08-12 05:00:00,,276,52,2,200,8,8,290.55,0.0,0.0,92,Rain,moderate rain,2902,Toronto
2013-08-12 06:00:00,,217,54,3,205,9,9,290.47,0.25,0.0,92,Rain,light rain,5939,Seoul
2013-08-12 07:00:00,,270,82,5,206,4,4,290.57,0.0,0.0,92,Rain,moderate rain,6583,Toronto
2013-08-12 08:00:00,,78,87,2,50,8,8,290.96,0.0,0.0,92,Rain,moderate rain,5988,Seoul
2013-08-12 09:00:00,,47,93,4,212,5,5,291.45,0.0,0.0,68,Clouds,broken clouds,5083,Bangalore
2013-08-12 10:00:00,,75,82,2,40,9,9,292.36,0.0,0.0,68,Clouds,broken clouds,4667,London
2013-08-12 11:00:00,,244,87,3,70,6,6,294.23,0.0,0.0,75,Clouds,broken clouds,4837,Toronto
2013-08-12 12:00:00,,73,93,3,110,9,9,294.81,0.0,0.0,56,Clouds,broken clouds,5117,Toronto
2013-08-12 13:00:00,,244,93,4,110,2,2,296.58,0.0,0.0,56,Clouds,broken clouds,5153,Switzerland
2013-08-12 14:00:00,,162,87,3,130,6,6,297.62,0.0,0.0,56,Clouds,broken clouds,5555,Switzerland
2013-08-12 15:00:00,,189,93,4,120,7,7,298.14,0.0,0.0,0,Clear,Sky is Clear,5799,London
2013-08-12 16:00:00,,175,93,3,110,8,8,298.44,0.0,0.0,0,Clear,Sky is Clear,6412,Toronto
2013-08-12 17:00:00,,284,93,3,140,1,1,299.05,0.0,0.0,0,Clear,Sky is Clear,6234,Switzerland
2013-08-12 18:00:00,,108,93,1,100,6,6,298.65,0.0,0.0,0,Clear,Sky is Clear,4832,Switzerland
2013-08-12 19:00:00,,34,93,2,20,3,3,298.13,0.0,0.0,0,Clear,Sky is Clear,3357,London
2013-08-12 20:00:00,,82,93,2,16,2,2,296.68,0.0,0.0,0,Clear,Sky is Clear,2805,Seoul
2013-08-12 21:00:00,,44,93,3,13,9,9,293.97,0.0,0.0,68,Clouds,broken clouds,2407,Seoul
2013-08-12 22:00:00,,152,93,3,10,2,2,292.88,0.0,0.0,68,Clouds,broken clouds,1711,Seoul
2013-08-12 23:00:00,,223,93,4,350,7,7,291.65,0.0,0.0,68,Clouds,broken clouds,1098,Switzerland
2013-08-13 00:00:00,,214,96,4,199,7,7,291.72,0.0,0.0,36,Clouds,scattered clouds,618,Seoul
2013-08-13 01:00:00,,226,82,4,356,8,8,291.37,0.0,0.0,36,Clouds,scattered clouds,392,Bangalore
2013-08-13 02:00:00,,241,77,4,360,5,5,291.03,0.0,0.0,36,Clouds,scattered clouds,311,Seoul
2013-08-13 03:00:00,,95,77,5,350,4,4,290.71,0.0,0.0,0,Clear,Sky is Clear,391,London
2013-08-13 04:00:00,,178,68,4,10,5,5,289.9,0.0,0.0,0,Clear,Sky is Clear,868,London
2013-08-13 05:00:00,,134,59,5,10,5,5,289.07,0.0,0.0,0,Clear,Sky is Clear,2928,Seoul
2013-08-13 06:00:00,,245,63,6,185,3,3,288.69,0.0,0.0,0,Clear,Sky is Clear,6123,Seoul
2013-08-13 07:00:00,,154,68,7,360,5,5,288.47,0.0,0.0,0,Clear,Sky is Clear,6480,Seoul
2013-08-13 08:00:00,,114,59,3,10,9,9,289.31,0.25,0.0,0,Rain,light rain,6147,Toronto
2013-08-13 09:00:00,,273,68,4,23,7,7,291.57,0.0,0.0,0,Clear,Sky is Clear,5228,Bangalore
2013-08-13 10:00:00,,143,67,2,40,1,1,293.83,0.0,0.0,0,Clear,Sky is Clear,4880,Switzerland
2013-08-13 11:00:00,,18,71,2,30,2,2,295.22,0.0,0.0,0,Clear,Sky is Clear,5256,Switzerland
2013-08-13 12:00:00,,24,87,1,50,5,5,296.34,0.0,0.0,0,Clear,Sky is Clear,5171,Switzerland
2013-08-13 13:00:00,,73,87,4,47,7,7,297.32,0.0,0.0,0,Clear,Sky is Clear,5553,Toronto
2013-08-13 14:00:00,,187,90,3,53,5,5,298.15,0.0,0.0,0,Clear,Sky is Clear,5819,Seoul
2013-08-13 15:00:00,,133,93,3,60,8,8,298.59,0.0,0.0,0,Clear,Sky is Clear,6176,Seoul
2013-08-13 16:00:00,,20,93,3,60,1,1,298.75,0.0,0.0,0,Clear,Sky is Clear,6720,London
2013-08-13 17:00:00,,104,93,2,73,1,1,299.29,0.0,0.0,0,Clear,Sky is Clear,6395,London
2013-08-13 18:00:00,,129,96,2,73,8,8,298.13,0.0,0.0,88,Clouds,overcast clouds,4921,Seoul
2013-08-13 19:00:00,,255,100,2,73,5,5,296.46,0.0,0.0,88,Clouds,overcast clouds,3508,Bangalore
2013-08-13 20:00:00,,86,100,2,86,9,9,295.3,0.0,0.0,40,Clouds,scattered clouds,3275,Switzerland
2013-08-13 21:00:00,,103,94,2,81,8,8,292.92,0.0,0.0,76,Clouds,broken clouds,2825,Toronto
2013-08-13 22:00:00,,162,91,1,82,9,9,291.43,0.0,0.0,76,Clouds,broken clouds,1930,Toronto
2013-08-13 23:00:00,,249,87,1,80,7,7,290.57,0.0,0.0,76,Clouds,broken clouds,1236,Bangalore
2013-08-14 00:00:00,,149,82,2,97,3,3,290.15,0.0,0.0,1,Clear,sky is clear,627,Toronto
2013-08-14 01:00:00,,94,66,3,140,8,8,288.8,0.0,0.0,32,Clouds,scattered clouds,418,Toronto
2013-08-14 02:00:00,,225,58,2,100,7,7,288.59,0.0,0.0,32,Clouds,scattered clouds,271,Toronto
2013-08-14 03:00:00,,291,47,2,90,8,8,286.24,0.0,0.0,8,Clear,sky is clear,360,Seoul
2013-08-14 05:00:00,,250,44,3,110,5,5,285.85,0.0,0.0,8,Clear,sky is clear,3022,Toronto
2013-08-14 06:00:00,,32,42,2,70,4,4,285.11,0.0,0.0,0,Mist,mist,6082,Seoul
2013-08-14 07:00:00,,54,49,2,102,3,3,284.94,0.0,0.0,0,Mist,mist,6271,Toronto
2013-08-14 08:00:00,,83,50,2,94,6,6,286.14,0.0,0.0,0,Clear,Sky is Clear,6032,Switzerland
2013-08-14 09:00:00,,111,58,3,133,8,8,288.7,0.0,0.0,0,Clear,Sky is Clear,5521,Bangalore
2013-08-14 13:00:00,,293,60,3,132,3,3,295.37,0.0,0.0,0,Clear,Sky is Clear,5585,Toronto
2013-08-14 15:00:00,,81,62,3,131,2,2,295.95,0.0,0.0,0,Clear,Sky is Clear,6018,Toronto
2013-08-14 16:00:00,,50,76,1,90,3,3,296.03,0.0,0.0,0,Clear,Sky is Clear,6599,Seoul
2013-08-14 17:00:00,,288,71,2,110,9,9,296.48,0.0,0.0,0,Clear,Sky is Clear,6136,Bangalore
2013-08-14 18:00:00,,221,66,2,130,4,4,296.0,0.0,0.0,0,Clear,Sky is Clear,4863,London
2013-08-14 19:00:00,,169,66,2,140,6,6,295.49,0.0,0.0,0,Clear,Sky is Clear,3534,London
